Date,O3
2021-08-12,36.67958333333333
2021-08-13,57.444583333333334
2021-08-14,53.982499999999995
2021-08-15,39.9475
2021-08-16,51.81125
2021-08-17,57.876666666666665
2021-08-18,53.77916666666667
2021-08-19,51.319583333333334
2021-08-20,19.58791666666667
2021-08-21,24.679999999999996
2021-08-22,48.02666666666667
2021-08-23,59.2175
2021-08-24,69.94708333333334
2021-08-25,43.55875
2021-08-26,44.89791666666667
2021-08-27,27.638333333333332
2021-08-28,35.28666666666667
2021-08-29,19.576249999999998
2021-08-30,33.82666666666667
2021-08-31,56.65625
2021-09-01,39.59625
2021-09-02,36.46708333333333
2021-09-03,36.995
2021-09-04,21.846249999999998
2021-09-05,49.48791666666667
2021-09-06,43.931666666666665
2021-09-07,34.00958333333333
2021-09-08,46.21625
2021-09-09,62.720416666666665
2021-09-10,43.893750000000004
2021-09-11,32.72833333333333
2021-09-12,36.665416666666665
2021-09-13,27.577083333333334
2021-09-14,40.748333333333335
2021-09-15,42.60208333333333
2021-09-16,50.2475
2021-09-17,49.51541666666666
2021-09-18,46.56708333333333
2021-09-19,56.849999999999994
2021-09-20,36.14333333333334
2021-09-21,36.27125
2021-09-22,40.208333333333336
2021-09-23,64.76125
2021-09-24,67.04
2021-09-25,35.7525
2021-09-26,45.19
2021-09-27,39.777499999999996
2021-09-28,18.499166666666667
2021-09-29,11.995
2021-09-30,37.32125
2021-10-01,45.04708333333334
2021-10-02,51.513749999999995
2021-10-03,62.525
2021-10-04,34.9175
2021-10-05,13.050416666666665
2021-10-06,24.685
2021-10-07,13.875
2021-10-08,36.06375
2021-10-09,51.708333333333336
2021-10-10,38.818333333333335
2021-10-11,29.997500000000002
2021-10-12,50.112500000000004
2021-10-13,33.37833333333334
2021-10-14,24.312083333333334
2021-10-15,39.03
2021-10-16,34.69083333333334
2021-10-17,37.312916666666666
2021-10-18,41.26958333333334
2021-10-19,27.828333333333333
2021-10-20,54.16583333333333
2021-10-21,62.67583333333334
2021-10-22,64.64166666666667
2021-10-23,58.946666666666665
2021-10-24,27.87125
2021-10-25,26.46083333333333
2021-10-26,19.62333333333333
2021-10-27,39.495
2021-10-28,21.832083333333333
2021-10-29,26.386666666666667
2021-10-30,40.83833333333333
2021-10-31,50.6828
2021-11-01,24.770416666666666
2021-11-02,6.9725
2021-11-03,1.1870833333333335
2021-11-04,18.316666666666666
2021-11-05,26.792916666666667
2021-11-06,39.875416666666666
2021-11-07,54.150416666666665
2021-11-08,41.22375
2021-11-09,3.176666666666667
2021-11-10,2.4758333333333336
2021-11-11,2.0241666666666664
2021-11-12,8.24375
2021-11-13,2.254583333333333
2021-11-14,12.988750000000001
2021-11-15,20.895
2021-11-16,7.927083333333333
2021-11-17,22.50125
2021-11-18,41.98458333333333
2021-11-19,44.0625
2021-11-20,49.665
2021-11-21,29.395833333333332
2021-11-22,32.53666666666667
2021-11-23,31.0175
2021-11-24,22.721666666666664
2021-11-25,17.993750000000002
2021-11-26,22.5675
2021-11-27,16.135833333333334
2021-11-28,7.97125
2021-11-29,10.100416666666666
2021-11-30,47.303333333333335
2021-12-01,47.19166666666666
2021-12-02,58.97708333333333
2021-12-03,44.509166666666665
2021-12-04,34.80916666666666
2021-12-05,27.60083333333333
2021-12-06,15.892916666666666
2021-12-07,11.93125
2021-12-08,21.419583333333335
2021-12-09,14.817083333333334
2021-12-10,0.16124999999999998
2021-12-11,1.48125
2021-12-12,13.30625
2021-12-13,2.600416666666667
2021-12-14,15.042083333333332
2021-12-15,11.022916666666667
2021-12-16,24.355416666666667
2021-12-17,35.94083333333334
2021-12-18,30.61375
2021-12-19,61.959583333333335
2021-12-20,33.50291666666667
2021-12-21,5.702916666666667
2021-12-22,1.5999999999999999
2021-12-23,10.782916666666667
2021-12-24,17.294583333333332
2021-12-25,18.805
2021-12-26,18.508333333333333
2021-12-27,34.36208333333333
2021-12-28,24.395
2021-12-29,1.2954166666666667
2021-12-30,12.205833333333333
2021-12-31,32.678333333333335
2022-01-01,25.503333333333334
2022-01-02,31.136666666666667
2022-01-03,40.47083333333333
2022-01-04,19.344583333333333
2022-01-05,42.95208333333333
2022-01-06,27.079583333333332
2022-01-07,24.875833333333333
2022-01-08,21.75583333333333
2022-01-09,27.68625
2022-01-10,2.5825
2022-01-11,8.329166666666667
2022-01-12,3.855
2022-01-13,32.52125
2022-01-14,47.43083333333333
2022-01-15,21.634583333333335
2022-01-16,23.03833333333333
2022-01-17,69.82625
2022-01-18,42.76541666666666
2022-01-19,32.6925
2022-01-20,65.13333333333334
2022-01-21,56.83291666666667
2022-01-22,41.959583333333335
2022-01-23,17.3
2022-01-24,20.49909090909091
2022-01-25,44.04916666666667
2022-01-26,42.677083333333336
2022-01-27,48.84583333333333
2022-01-28,63.21083333333333
2022-01-29,51.64833333333333
2022-01-30,81.23958333333333
2022-01-31,34.90125
2022-02-01,47.080000000000005
2022-02-02,69.05208333333333
2022-02-03,21.015833333333333
2022-02-04,33.0375
2022-02-05,58.650416666666665
2022-02-06,61.959583333333335
2022-02-07,65.32791666666667
2022-02-08,47.727916666666665
2022-02-09,54.22625
2022-02-10,25.415833333333335
2022-02-11,30.30875
2022-02-12,37.28958333333333
2022-02-13,41.72208333333334
2022-02-14,61.020833333333336
2022-02-15,29.52333333333333
2022-02-16,50.56
2022-02-17,63.031666666666666
2022-02-18,54.38791666666666
2022-02-19,67.65083333333332
2022-02-20,57.935
2022-02-21,63.46272727272728
2022-02-22,57.13083333333333
2022-02-23,57.45916666666667
2022-02-24,51.33416666666667
2022-02-25,50.93333333333334
2022-02-26,50.63375
2022-02-27,21.18875
2022-02-28,31.190833333333334
2022-03-01,34.07458333333333
2022-03-02,15.555833333333332
2022-03-03,22.78625
2022-03-04,46.23875
2022-03-05,38.57833333333333
2022-03-06,54.984166666666674
2022-03-07,47.36375
2022-03-08,21.88083333333333
2022-03-09,17.797083333333333
2022-03-10,44.77458333333333
2022-03-11,78.08083333333333
2022-03-12,76.41375000000001
2022-03-13,73.10583333333334
2022-03-14,65.08833333333332
2022-03-15,13.361666666666666
2022-03-16,32.912083333333335
2022-03-17,45.68625
2022-03-18,49.565
2022-03-19,69.63375
2022-03-20,96.14291666666666
2022-03-21,78.51541666666667
2022-03-22,47.479166666666664
2022-03-23,48.1825
2022-03-24,43.124583333333334
2022-03-25,35.82416666666666
2022-03-26,59.10458333333333
2022-03-27,29.960869565217394
2022-03-28,59.53041666666667
2022-03-29,73.23958333333333
2022-03-30,45.79125
2022-03-31,76.91958333333334
2022-04-01,88.12374999999999
2022-04-02,85.5025
2022-04-03,75.63916666666667
2022-04-04,77.81333333333333
2022-04-05,68.81416666666667
2022-04-06,59.977916666666665
2022-04-07,70.42291666666667
2022-04-08,69.79666666666667
2022-04-09,69.70708333333333
2022-04-10,81.27083333333333
2022-04-11,56.49875
2022-04-12,71.6875
2022-04-13,74.90291666666667
2022-04-14,26.740416666666665
2022-04-15,55.08958333333334
2022-04-16,83.62458333333333
2022-04-17,69.03708333333334
2022-04-18,71.30958333333334
2022-04-19,77.09958333333333
2022-04-20,74.02916666666667
2022-04-21,52.402499999999996
2022-04-22,55.687083333333334
2022-04-23,75.84875
2022-04-24,77.4575
2022-04-25,77.18708333333333
2022-04-26,47.8325
2022-04-27,64.56666666666666
2022-04-28,51.57208333333333
2022-04-29,48.48333333333334
2022-04-30,60.09833333333333
2022-05-01,79.51375
2022-05-02,59.206250000000004
2022-05-03,53.83208333333334
2022-05-04,44.520833333333336
2022-05-05,56.76416666666666
2022-05-06,40.96541666666666
2022-05-07,52.42916666666667
2022-05-08,67.86041666666667
2022-05-09,77.36666666666666
2022-05-10,73.22500000000001
2022-05-11,61.59708333333333
2022-05-12,76.75625000000001
2022-05-13,49.161249999999995
2022-05-14,85.08666666666666
2022-05-15,52.50208333333333
2022-05-16,82.22500000000001
2022-05-17,36.11625
2022-05-18,82.13166666666667
2022-05-19,91.255
2022-05-20,70.38250000000001
2022-05-21,84.69833333333334
2022-05-22,63.778333333333336
2022-05-23,76.71208333333333
2022-05-24,78.07833333333333
2022-05-25,51.40541666666667
2022-05-26,69.46833333333333
2022-05-27,79.63250000000001
2022-05-28,72.27166666666666
2022-05-29,57.38333333333333
2022-05-30,49.02333333333333
2022-05-31,34.79625
2022-06-01,60.55875
2022-06-02,59.15125
2022-06-03,62.147083333333335
2022-06-04,77.72500000000001
2022-06-05,80.19791666666667
2022-06-06,81.13583333333334
2022-06-07,52.91416666666667
2022-06-08,49.724583333333335
2022-06-09,57.75
2022-06-10,73.64041666666667
2022-06-11,61.20875
2022-06-12,64.02958333333333
2022-06-13,76.94958333333334
2022-06-14,68.20791666666666
2022-06-15,70.90833333333333
2022-06-16,70.915
2022-06-17,68.89333333333333
2022-06-18,90.42916666666667
2022-06-19,88.06541666666668
2022-06-20,62.227916666666665
2022-06-21,60.409166666666664
2022-06-22,57.36958333333333
2022-06-23,81.27125
2022-06-24,96.35208333333333
2022-06-25,51.90625
2022-06-26,58.93666666666667
2022-06-27,82.71541666666667
2022-06-28,72.14958333333333
2022-06-29,74.62458333333333
2022-06-30,67.14458333333333
2022-07-01,64.85000000000001
2022-07-02,71.92
2022-07-03,74.26625
2022-07-04,62.145833333333336
2022-07-05,64.1225
2022-07-06,64.075
2022-07-07,55.41833333333333
2022-07-08,58.3975
2022-07-09,59.336666666666666
2022-07-10,56.371249999999996
2022-07-11,57.502916666666664
2022-07-12,49.87583333333333
2022-07-13,78.89416666666666
2022-07-14,71.70416666666667
2022-07-15,60.23166666666666
2022-07-16,55.596666666666664
2022-07-17,62.24166666666667
2022-07-18,54.60541666666666
2022-07-19,83.67458333333333
2022-07-20,84.64
2022-07-22,72.04047619047618
2022-07-23,58.0925
2022-07-24,70.28208333333333
2022-07-25,101.53666666666668
2022-07-26,78.0825
2022-07-27,65.43041666666666
2022-07-28,61.61833333333333
2022-07-29,76.47416666666666
2022-07-30,64.22541666666667
2022-07-31,58.845
2022-08-01,55.39333333333334
2022-08-02,50.48833333333334
2022-08-03,59.69708333333333
2022-08-04,54.09708333333333
2022-08-05,69.36458333333333
2022-08-06,55.055416666666666
2022-08-07,45.7125
2022-08-08,47.9075
2022-08-09,71.97291666666666
2022-08-10,71.07916666666667
2022-08-11,71.13833333333334
2022-08-12,64.48541666666667
2022-08-13,64.16416666666667
2022-08-14,61.65291666666667
2022-08-15,54.12125
2022-08-16,56.844166666666666
2022-08-17,49.8525
2022-08-18,67.80083333333333
2022-08-19,40.93541666666666
2022-08-20,59.18666666666667
2022-08-21,49.55416666666667
2022-08-22,49.29083333333333
2022-08-23,59.68
2022-08-24,57.69708333333333
2022-08-25,55.357499999999995
2022-08-26,38.48875
2022-08-27,33.84666666666667
2022-08-28,56.833333333333336
2022-08-29,49.4275
2022-08-30,34.73875
2022-08-31,50.43333333333334
2022-09-01,43.41291666666667
2022-09-02,43.45249999999999
2022-09-03,61.675000000000004
2022-09-04,64.89416666666666
2022-09-05,65.29666666666667
2022-09-06,71.91333333333334
2022-09-07,66.38375
2022-09-08,41.28875
2022-09-09,23.071250000000003
2022-09-10,14.852083333333333
2022-09-11,30.999583333333334
2022-09-12,19.382499999999997
2022-09-13,40.14
2022-09-14,48.89041666666666
2022-09-15,49.875416666666666
2022-09-16,60.931666666666665
2022-09-17,52.10958333333334
2022-09-18,50.09791666666666
2022-09-19,30.76375
2022-09-20,32.17208333333333
2022-09-21,23.828333333333333
2022-09-22,21.448333333333334
2022-09-23,24.392916666666665
2022-09-24,24.471666666666664
2022-09-25,39.5925
2022-09-26,36.76375
2022-09-27,36.06875
2022-09-28,12.511666666666665
2022-09-29,16.297083333333333
2022-09-30,18.62125
2022-10-01,39.06666666666667
2022-10-02,44.375416666666666
2022-10-03,54.26958333333334
2022-10-04,38.117916666666666
2022-10-05,49.762499999999996
2022-10-06,53.084583333333335
2022-10-07,21.50583333333333
2022-10-08,35.333333333333336
2022-10-09,25.456666666666667
2022-10-10,37.50625
2022-10-11,30.135
2022-10-12,15.367916666666666
2022-10-13,8.426666666666668
2022-10-14,7.942083333333333
2022-10-15,16.855
2022-10-16,13.662083333333333
2022-10-17,18.69125
2022-10-18,19.980416666666667
2022-10-19,41.40958333333334
2022-10-20,39.197916666666664
2022-10-21,24.042083333333334
2022-10-22,13.234166666666667
2022-10-23,16.305
2022-10-24,42.08166666666667
2022-10-25,24.00125
2022-10-26,3.6125000000000003
2022-10-27,6.338333333333334
2022-10-28,18.652083333333334
2022-10-29,19.369583333333335
2022-10-30,4.3248
2022-10-31,2.9495833333333334
2022-11-01,10.051666666666668
2022-11-02,27.815416666666664
2022-11-03,25.476250000000004
2022-11-04,19.605833333333333
2022-11-05,20.885416666666668
2022-11-06,24.474999999999998
2022-11-07,35.98583333333333
2022-11-08,33.14041666666667
2022-11-09,35.76291666666667
2022-11-10,22.791666666666668
2022-11-11,29.39125
2022-11-12,7.810416666666666
2022-11-13,41.08416666666667
2022-11-14,25.645416666666666
2022-11-15,6.122916666666666
2022-11-16,23.349166666666665
2022-11-17,26.83
2022-11-18,36.25083333333333
2022-11-19,20.114583333333332
2022-11-20,17.842916666666667
2022-11-21,3.077916666666667
2022-11-22,15.280833333333334
2022-11-23,5.34875
2022-11-24,1.2012500000000002
2022-11-25,0.27958333333333335
2022-11-26,4.95375
2022-11-27,5.819583333333333
2022-11-28,18.432916666666667
2022-11-29,18.41
2022-11-30,17.52375
2022-12-01,26.702916666666667
2022-12-02,34.958333333333336
2022-12-03,43.85458333333333
2022-12-04,13.921666666666667
2022-12-05,6.395416666666666
2022-12-06,5.865833333333334
2022-12-07,45.25541666666666
2022-12-08,23.07875
2022-12-09,0.32
2022-12-11,49.07545454545455
2022-12-12,36.80625
2022-12-13,19.085416666666667
2022-12-14,8.896666666666667
2022-12-15,1.56375
2022-12-16,4.18875
2022-12-17,0.34541666666666665
2022-12-18,14.452916666666667
2022-12-19,43.80791666666667
2022-12-20,27.119583333333335
2022-12-21,11.974166666666667
2022-12-22,4.635833333333333
2022-12-23,0.7133333333333334
2022-12-24,0.6641666666666667
2022-12-25,16.27
2022-12-26,21.453636363636363
2022-12-27,50.35125
2022-12-28,44.762499999999996
2022-12-29,49.844166666666666
2022-12-30,33.385416666666664
2022-12-31,48.89083333333334
2023-01-01,48.81625
2023-01-02,37.475833333333334
2023-01-03,10.540833333333333
2023-01-04,43.42166666666666
2023-01-05,44.17458333333334
2023-01-06,14.487916666666665
2023-01-07,13.682916666666666
2023-01-08,36.30041666666667
2023-01-09,17.7125
2023-01-10,27.433333333333334
2023-01-11,36.350833333333334
2023-01-12,44.73208333333333
2023-01-13,49.42666666666667
2023-01-14,48.4
2023-01-15,57.60708333333333
2023-01-16,49.17416666666667
2023-01-17,35.98416666666667
2023-01-18,1.3091666666666666
2023-01-19,10.020416666666668
2023-01-20,2.432916666666667
2023-01-21,43.01083333333333
2023-01-22,31.971666666666668
2023-01-23,19.825416666666666
2023-01-24,11.309166666666668
2023-01-25,6.06125
2023-01-26,18.86875
2023-01-27,35.23083333333333
2023-01-28,33.00416666666667
2023-01-29,46.79083333333333
2023-01-30,57.69625
2023-01-31,58.47291666666666
2023-02-01,62.615
2023-02-02,50.11416666666667
2023-02-03,47.67875
2023-02-04,47.736250000000005
2023-02-05,13.325000000000001
2023-02-06,4.392083333333333
2023-02-07,2.4658333333333333
2023-02-08,18.654583333333335
2023-02-09,37.520833333333336
2023-02-10,27.779166666666665
2023-02-11,46.83416666666667
2023-02-12,38.89208333333333
2023-02-13,22.27416666666667
2023-02-14,5.039166666666667
2023-02-15,4.3445833333333335
2023-02-16,18.815833333333334
2023-02-17,49.32208333333333
2023-02-18,58.979166666666664
2023-02-19,61.318749999999994
2023-02-20,58.204583333333325
2023-02-21,42.1875
2023-02-22,25.819166666666664
2023-02-23,47.925
2023-02-25,52.48954545454546
2023-02-26,60.24666666666667
2023-02-27,18.435416666666665
2023-02-28,22.123333333333335
2023-03-01,17.1225
2023-03-02,16.406666666666666
2023-03-03,29.4025
2023-03-04,59.364999999999995
2023-03-05,74.19090909090909
2023-03-06,52.195
2023-03-07,48.701249999999995
2023-03-08,33.02333333333333
2023-03-09,43.17666666666667
2023-03-10,15.788333333333334
2023-03-11,69.23208333333334
2023-03-12,62.76333333333333
2023-03-13,44.61416666666667
2023-03-14,58.845
2023-03-15,70.00541666666668
2023-03-16,52.49666666666667
2023-03-17,60.0225
2023-03-18,34.137499999999996
2023-03-19,16.160416666666666
2023-03-20,28.265833333333333
2023-03-21,28.673333333333332
2023-03-22,50.142500000000005
2023-03-23,59.649166666666666
2023-03-24,56.967083333333335
2023-03-25,57.56458333333333
2023-03-26,57.84173913043478
2023-03-27,73.31333333333333
2023-03-28,60.916666666666664
2023-03-29,44.04916666666667
2023-03-30,38.571666666666665
2023-03-31,30.77625
2023-04-01,24.645833333333332
2023-04-02,92.92125
2023-04-03,90.8075
2023-04-04,64.17583333333333
2023-04-05,38.130833333333335
2023-04-06,46.87291666666667
2023-04-07,48.5625
2023-04-08,35.905833333333334
2023-04-09,26.4175
2023-04-10,36.57416666666666
2023-04-11,62.257083333333334
2023-04-12,55.612500000000004
2023-04-13,42.837916666666665
2023-04-14,29.192083333333333
2023-04-15,46.015416666666674
2023-04-16,40.76166666666666
2023-04-17,62.13833333333333
2023-04-18,60.43875
2023-04-19,92.95333333333333
2023-04-20,57.68208333333333
2023-04-21,79.81041666666667
2023-04-22,85.77083333333333
2023-04-23,41.68125
2023-04-24,50.45583333333334
2023-04-25,76.29333333333334
2023-04-26,76.11458333333333
2023-04-27,55.57708333333333
2023-04-28,47.80375
2023-04-29,66.72708333333334
2023-04-30,62.944583333333334
2023-05-01,56.03958333333333
2023-05-02,59.15083333333333
2023-05-03,68.34375
2023-05-04,55.969166666666666
2023-05-05,74.56541666666666
2023-05-06,61.69125
2023-05-07,85.205
2023-05-08,92.95375
2023-05-09,97.00666666666666
2023-05-10,70.03041666666667
2023-05-11,61.51208333333333
2023-05-12,84.84833333333334
2023-05-13,79.70625
2023-05-14,58.66
2023-05-15,56.07666666666666
2023-05-16,78.40958333333333
2023-05-17,73.73
2023-05-18,62.88125
2023-05-19,66.57875
2023-05-20,61.839166666666664
2023-05-21,71.76416666666667
2023-05-22,83.62583333333333
2023-05-23,72.0625
2023-05-24,65.41666666666667
2023-05-25,57.764166666666675
2023-05-26,70.72083333333333
2023-05-27,64.395
2023-05-28,54.16916666666666
2023-05-29,82.97041666666667
2023-05-30,73.76833333333333
2023-05-31,67.13708333333334
2023-06-01,77.25458333333334
2023-06-02,82.13541666666667
2023-06-03,71.9125
2023-06-04,68.26166666666667
2023-06-05,71.10875
2023-06-06,76.905
2023-06-07,98.70583333333333
2023-06-08,100.37541666666668
2023-06-09,104.99458333333332
2023-06-10,85.53333333333335
2023-06-11,83.32625
2023-06-12,87.20208333333333
2023-06-13,68.85833333333333
2023-06-14,79.795
2023-06-15,76.07000000000001
2023-06-16,55.01458333333333
2023-06-17,44.28458333333333
2023-06-18,41.402499999999996
2023-06-19,65.86166666666666
2023-06-20,69.86
2023-06-21,46.93083333333333
2023-06-22,75.04208333333334
2023-06-23,68.64958333333333
2023-06-24,58.34458333333333
2023-06-25,49.76333333333333
2023-06-26,70.885
2023-06-27,66.75666666666666
2023-06-28,61.497083333333336
2023-06-29,43.254999999999995
2023-06-30,40.78458333333334
2023-07-01,60.95916666666667
2023-07-02,68.32125
2023-07-03,75.83041666666666
2023-07-04,68.29208333333334
2023-07-05,63.03875
2023-07-06,68.58041666666666
2023-07-07,65.23083333333334
2023-07-08,83.83791666666667
2023-07-09,97.11125
2023-07-10,89.19875
2023-07-11,74.82583333333334
2023-07-12,85.29583333333333
2023-07-13,69.0225
2023-07-14,81.37541666666667
2023-07-15,95.93291666666666
2023-07-16,67.32333333333334
2023-07-17,57.10833333333333
2023-07-18,70.17041666666667
2023-07-19,57.02583333333334
2023-07-20,58.32333333333333
2023-07-21,50.668749999999996
2023-07-22,56.520833333333336
2023-07-23,57.151250000000005
2023-07-24,58.442499999999995
2023-07-25,61.54208333333333
2023-07-26,-362.66875000000005
2023-07-27,65.74458333333332
2023-07-28,42.88583333333333
2023-07-29,36.471666666666664
2023-07-30,61.280833333333334
2023-07-31,55.07541666666666
2023-08-01,52.25833333333333
2023-08-02,55.522083333333335
2023-08-03,56.68333333333334
2023-08-04,53.32708333333333
2023-08-05,37.54833333333333
2023-08-06,50.60375
